employee_id,first_name,last_name,cnp,gross_salary_month,base_salary,bonus_total,adjustment_total,working_days,vacation_days
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3617.00,3268.00,272.00,77.00,22,3
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4157.00,3268.00,889.00,0.00,22,3
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,4150.00,3268.00,422.00,460.00,22,3
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3576.00,3268.00,308.00,0.00,22,3
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,3
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3894.00,3268.00,626.00,0.00,22,3
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,1
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,5
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,4
d37afcee-16e7-4139-8476-2ba853134056,Maria,Lopez,3171374494303,3268.00,3268.00,0.00,0.00,22,3
f850e744-e2d8-4538-b90f-be68c714a471,Tina,Gonzales,2197469784517,7306.00,6957.00,272.00,77.00,22,1
